ID,Team.1.Odds,Team.2.Odds,Outcome,Prob.Team.1,Prob.Team.2,prediction,TK1,TK2
2332812,3.3999999999999946,1.3000000000000005,2,0.208,0.792,2,0.0,0.01
2346560,2.370000000000001,1.5300000000000002,1,0.37,0.63,2,0.0,0.0
2345221,2.1999999999999975,1.6100000000000008,2,0.344,0.656,2,0.0,0.01
2317121,2.62,1.440000000000001,2,0.398,0.602,2,0.0,0.0
2344704,1.9000000000000008,1.7999999999999985,2,0.542,0.458,1,0.0,0.0
2346062,1.3599999999999994,3.0000000000000027,1,0.902,0.098,1,0.06,0.0
2341564,1.440000000000001,2.62,1,0.792,0.208,1,0.03,0.0
2331492,1.6599999999999995,2.1000000000000005,1,0.558,0.442,1,0.0,0.0
2316076,1.28,3.499999999999996,1,0.478,0.522,2,0.0,0.03
2340920,1.25,3.7499999999999956,1,0.864,0.136,1,0.03,0.0
2317207,1.4000000000000001,2.749999999999997,1,0.572,0.428,1,0.0,0.01
2316500,3.0000000000000027,1.3599999999999994,1,0.348,0.652,2,0.0,0.0
2315614,1.4000000000000001,2.749999999999997,1,0.678,0.322,1,0.0,0.0
2333027,2.749999999999997,1.4000000000000001,2,0.474,0.526,2,0.02,0.0
2345187,1.4000000000000001,2.749999999999997,1,0.566,0.434,1,0.0,0.01
2319864,1.5300000000000002,2.370000000000001,1,0.528,0.472,1,0.0,0.01
2338431,1.2000000000000004,4.330000000000002,1,0.626,0.374,1,0.0,0.02
2345297,1.8300000000000003,1.8300000000000003,1,0.384,0.616,2,0.0,0.02
2326853,2.62,1.440000000000001,2,0.536,0.464,1,0.02,0.0
2340829,1.440000000000001,2.62,2,0.414,0.586,2,0.0,0.03
2339394,1.3300000000000005,3.249999999999997,1,0.838,0.162,1,0.03,0.0
2327997,1.3000000000000005,3.3999999999999946,1,0.722,0.278,1,0.0,0.0
2318981,1.3599999999999994,3.0000000000000027,1,0.726,0.274,1,0.0,0.0
2317267,1.8300000000000003,1.8300000000000003,1,0.526,0.474,1,0.0,0.0
2321967,1.6100000000000008,2.1999999999999975,1,0.656,0.344,1,0.01,0.0
2346889,1.8300000000000003,1.8300000000000003,2,0.484,0.516,2,0.0,0.0
2322303,2.749999999999997,1.4000000000000001,2,0.262,0.738,2,0.0,0.01
2346058,1.4000000000000001,2.749999999999997,2,0.442,0.558,2,0.0,0.03
2329504,2.1999999999999975,1.6100000000000008,2,0.566,0.434,1,0.02,0.0
2323620,1.7999999999999985,1.9000000000000008,1,0.566,0.434,1,0.0,0.0
2319586,2.5,1.4999999999999993,2,0.524,0.476,1,0.02,0.0
2320729,1.3300000000000005,3.249999999999997,2,0.362,0.638,2,0.0,0.05
2342314,1.1600000000000006,4.500000000000004,2,0.448,0.552,2,0.0,0.04
2346568,3.7499999999999956,1.25,2,0.112,0.888,2,0.0,0.04
2334913,5.0,1.1400000000000003,2,0.212,0.788,2,0.0,0.0
2319450,4.500000000000004,1.1600000000000006,2,0.066,0.934,2,0.0,0.05
2330802,1.4000000000000001,2.749999999999997,1,0.87,0.13,1,0.05,0.0
2322784,1.5699999999999992,2.250000000000002,2,0.594,0.406,1,0.0,0.0
2319968,1.6100000000000008,2.1999999999999975,1,0.526,0.474,1,0.0,0.0
2343621,2.1000000000000005,1.6599999999999995,1,0.58,0.42,1,0.02,0.0
2315619,1.7200000000000009,2.0,1,0.538,0.462,1,0.0,0.0
2337714,1.5699999999999992,2.250000000000002,1,0.574,0.426,1,0.0,0.0
2336439,1.1400000000000003,5.0,1,0.704,0.296,1,0.0,0.01
2327725,1.28,3.499999999999996,1,0.684,0.316,1,0.0,0.0
2345190,1.5699999999999992,2.250000000000002,1,0.446,0.554,2,0.0,0.02
2344834,1.25,3.7499999999999956,1,0.828,0.172,1,0.01,0.0
2319188,3.249999999999997,1.3300000000000005,2,0.264,0.736,2,0.0,0.0
2324536,1.6599999999999995,2.1000000000000005,2,0.47,0.53,2,0.0,0.01
2322565,1.28,3.499999999999996,1,0.8,0.2,1,0.01,0.0
2314501,1.6100000000000008,2.1999999999999975,2,0.546,0.454,1,0.0,0.0
2338364,2.62,1.440000000000001,2,0.438,0.562,2,0.01,0.0
2346461,1.5300000000000002,2.370000000000001,1,0.426,0.574,2,0.0,0.03
2341030,1.3300000000000005,3.249999999999997,2,0.472,0.528,2,0.0,0.03
2317639,2.749999999999997,1.4000000000000001,1,0.494,0.506,2,0.02,0.0
2338656,1.440000000000001,2.62,1,0.412,0.588,2,0.0,0.03
2340400,1.5300000000000002,2.370000000000001,2,0.43,0.57,2,0.0,0.03
2344375,1.7999999999999985,1.9000000000000008,1,0.39,0.61,2,0.0,0.02
2319840,2.62,1.440000000000001,2,0.248,0.752,2,0.0,0.02
2342384,3.249999999999997,1.3300000000000005,1,0.554,0.446,1,0.04,0.0
2345191,1.3300000000000005,3.249999999999997,1,0.838,0.162,1,0.03,0.0
2315488,1.6599999999999995,2.1000000000000005,2,0.502,0.498,1,0.0,0.0
2327764,1.440000000000001,2.62,1,0.56,0.44,1,0.0,0.01
2318540,1.8300000000000003,1.8300000000000003,2,0.542,0.458,1,0.0,0.0
2317937,1.7200000000000009,2.0,1,0.564,0.436,1,0.0,0.0
2332492,3.249999999999997,1.3300000000000005,1,0.376,0.624,2,0.01,0.0
2345809,1.6599999999999995,2.1000000000000005,2,0.62,0.38,1,0.0,0.0
2324424,1.3300000000000005,3.249999999999997,1,0.554,0.446,1,0.0,0.02
2340094,1.0600000000000003,8.0,1,0.978,0.022,1,0.06,0.0
2327327,3.0000000000000027,1.3599999999999994,1,0.444,0.556,2,0.02,0.0
2332764,3.499999999999996,1.28,2,0.398,0.602,2,0.02,0.0
2323774,2.62,1.440000000000001,1,0.39,0.61,2,0.0,0.0
2316661,1.8300000000000003,1.8300000000000003,2,0.53,0.47,1,0.0,0.0
2336248,1.6599999999999995,2.1000000000000005,2,0.572,0.428,1,0.0,0.0
2318042,2.749999999999997,1.4000000000000001,2,0.39,0.61,2,0.0,0.0
2328076,1.9000000000000008,1.7999999999999985,2,0.47,0.53,2,0.0,0.0
2322000,1.5300000000000002,2.370000000000001,1,0.77,0.23,1,0.03,0.0
2328185,2.62,1.440000000000001,1,0.334,0.666,2,0.0,0.0
2338422,1.4000000000000001,2.749999999999997,1,0.504,0.496,1,0.0,0.02
2317082,1.9000000000000008,1.7999999999999985,2,0.514,0.486,1,0.0,0.0
2332292,1.5699999999999992,2.250000000000002,1,0.584,0.416,1,0.0,0.0
2316148,1.4999999999999993,2.5,2,0.826,0.174,1,0.05,0.0
2327481,1.4999999999999993,2.5,1,0.6,0.4,1,0.0,0.0
2347017,2.0,1.7200000000000009,1,0.43,0.57,2,0.0,0.0
2330809,1.5699999999999992,2.250000000000002,2,0.614,0.386,1,0.0,0.0
2320146,1.6100000000000008,2.1999999999999975,2,0.53,0.47,1,0.0,0.0
2316156,2.749999999999997,1.4000000000000001,2,0.504,0.496,1,0.02,0.0
2343685,1.22,4.0,1,0.83,0.17,1,0.01,0.0
2321422,2.749999999999997,1.4000000000000001,2,0.41,0.59,2,0.01,0.0
2322304,1.4000000000000001,2.749999999999997,1,0.836,0.164,1,0.04,0.0
2329226,1.8300000000000003,1.8300000000000003,1,0.394,0.606,2,0.0,0.01
2341884,2.250000000000002,1.5699999999999992,2,0.436,0.564,2,0.0,0.0
2313860,1.2000000000000004,4.330000000000002,1,0.57,0.43,1,0.0,0.03
2334729,2.0,1.7200000000000009,2,0.362,0.638,2,0.0,0.01
2343572,1.3599999999999994,3.0000000000000027,1,0.924,0.076,1,0.07,0.0
2329476,1.6100000000000008,2.1999999999999975,2,0.3846666666666667,0.6153333333333334,2,0.0,0.03
2319600,1.22,4.0,1,0.584,0.416,1,0.0,0.02
2337983,3.0000000000000027,1.3599999999999994,1,0.482,0.518,2,0.02,0.0
2316796,1.25,3.7499999999999956,1,0.482,0.518,2,0.0,0.03
2326405,1.5699999999999992,2.250000000000002,1,0.574,0.426,1,0.0,0.0
2333364,2.749999999999997,1.4000000000000001,1,0.548,0.452,1,0.03,0.0
2315638,1.22,4.0,1,0.606,0.394,1,0.0,0.02
2323795,2.62,1.440000000000001,1,0.494,0.506,2,0.02,0.0
2325745,1.3000000000000005,3.3999999999999946,1,0.522,0.478,1,0.0,0.03
2345628,2.370000000000001,1.5300000000000002,2,0.426,0.574,2,0.0,0.0
2319465,1.5300000000000002,2.370000000000001,1,0.634,0.366,1,0.0,0.0
2323773,1.5699999999999992,2.250000000000002,1,0.484,0.516,2,0.0,0.01
2328539,2.1000000000000005,1.6599999999999995,2,0.494,0.506,2,0.0,0.0
2344702,5.499999999999994,1.1199999999999999,2,0.138,0.862,2,0.0,0.0
2341567,2.0,1.7200000000000009,2,0.364,0.636,2,0.0,0.01
2319887,2.1999999999999975,1.6100000000000008,1,0.384,0.616,2,0.0,0.0
2333248,5.9999999999999885,1.11,2,0.198,0.802,2,0.0,0.0
2322544,2.5,1.4999999999999993,1,0.382,0.618,2,0.0,0.0
2316799,1.9000000000000008,1.7999999999999985,1,0.414,0.586,2,0.0,0.01
2329050,1.5300000000000002,2.370000000000001,2,0.56,0.44,1,0.0,0.0
2324261,1.3599999999999994,3.0000000000000027,1,0.752,0.248,1,0.01,0.0
2345549,1.1400000000000003,5.0,1,0.778,0.222,1,0.0,0.0
2334217,1.2000000000000004,4.330000000000002,1,0.702,0.298,1,0.0,0.01
2347035,2.370000000000001,1.5300000000000002,2,0.41,0.59,2,0.0,0.0
2334864,1.1,6.499999999999994,1,0.924,0.076,1,0.02,0.0
2329660,6.999999999999992,1.08,2,0.328,0.672,2,0.02,0.0
2341687,1.4999999999999993,2.5,1,0.404,0.596,2,0.0,0.03
2316496,4.330000000000002,1.2000000000000004,2,0.28,0.72,2,0.01,0.0
2327995,1.440000000000001,2.62,1,0.662,0.338,1,0.0,0.0
2319884,3.0000000000000027,1.3599999999999994,2,0.39,0.61,2,0.01,0.0
2319443,1.4999999999999993,2.5,2,0.616,0.384,1,0.0,0.0
2322146,1.1199999999999999,5.499999999999994,1,0.888,0.112,1,0.0,0.0
2331561,1.4000000000000001,2.749999999999997,1,0.816,0.184,1,0.04,0.0
2331740,2.5,1.4999999999999993,2,0.542,0.458,1,0.02,0.0
2340749,2.370000000000001,1.5300000000000002,2,0.184,0.816,2,0.0,0.05
2328112,2.5,1.4999999999999993,2,0.4,0.6,2,0.0,0.0
2329220,1.440000000000001,2.62,1,0.486,0.514,2,0.0,0.02
2338034,2.62,1.440000000000001,2,0.284,0.716,2,0.0,0.01
2335527,1.1199999999999999,5.499999999999994,1,0.474,0.526,2,0.0,0.04
2316586,1.6100000000000008,2.1999999999999975,2,0.474,0.526,2,0.0,0.01
2315761,3.0000000000000027,1.3599999999999994,2,0.146,0.854,2,0.0,0.04
2321408,1.3000000000000005,3.3999999999999946,2,0.566,0.434,1,0.0,0.02
2342092,2.1000000000000005,1.6599999999999995,1,0.532,0.468,1,0.01,0.0
2327447,3.3999999999999946,1.3000000000000005,2,0.142,0.858,2,0.0,0.04
2327586,1.4000000000000001,2.749999999999997,2,0.588,0.412,1,0.0,0.01
2336705,1.28,3.499999999999996,1,0.76,0.24,1,0.0,0.0
2346586,1.7200000000000009,2.0,2,0.518,0.482,1,0.0,0.0
2340945,2.62,1.440000000000001,2,0.338,0.662,2,0.0,0.0
2327375,2.62,1.440000000000001,1,0.554,0.446,1,0.03,0.0
2346575,1.440000000000001,2.62,1,0.5359459459459459,0.4640540540540541,1,0.0,0.01
2323214,2.5,1.4999999999999993,1,0.43,0.57,2,0.0,0.0
2334926,4.330000000000002,1.2000000000000004,2,0.164,0.836,2,0.0,0.0
2321028,1.6599999999999995,2.1000000000000005,1,0.572,0.428,1,0.0,0.0
2330437,2.250000000000002,1.5699999999999992,1,0.478,0.522,2,0.01,0.0
2337926,1.3599999999999994,3.0000000000000027,1,0.602,0.398,1,0.0,0.01
2334918,1.2000000000000004,4.330000000000002,1,0.68,0.32,1,0.0,0.01
2316092,1.9000000000000008,1.7999999999999985,2,0.57,0.43,1,0.01,0.0
2325152,1.5699999999999992,2.250000000000002,1,0.712,0.288,1,0.02,0.0
2333179,1.4000000000000001,2.749999999999997,1,0.52,0.48,1,0.0,0.02
2331071,1.5699999999999992,2.250000000000002,1,0.45,0.55,2,0.0,0.02
2346339,1.4000000000000001,2.749999999999997,2,0.48,0.52,2,0.0,0.02
2327381,2.250000000000002,1.5699999999999992,1,0.354,0.646,2,0.0,0.0
2334333,1.1600000000000006,4.500000000000004,1,0.604,0.396,1,0.0,0.02
2320784,1.7999999999999985,1.9000000000000008,1,0.444,0.556,2,0.0,0.01
2332741,1.3599999999999994,3.0000000000000027,1,0.918,0.082,1,0.07,0.0
2314028,2.0,1.7200000000000009,1,0.494,0.506,2,0.0,0.0
2344819,1.7200000000000009,2.0,2,0.486,0.514,2,0.0,0.0
2334194,1.22,4.0,2,0.39,0.61,2,0.0,0.05
2340966,1.8300000000000003,1.8300000000000003,2,0.49,0.51,2,0.0,0.0
2317296,1.28,3.499999999999996,1,0.706,0.294,1,0.0,0.0
2343136,1.440000000000001,2.62,1,0.712,0.288,1,0.01,0.0
2329588,2.749999999999997,1.4000000000000001,1,0.37,0.63,2,0.0,0.0
2342097,1.6599999999999995,2.1000000000000005,2,0.364,0.636,2,0.0,0.03
2345740,1.8300000000000003,1.8300000000000003,2,0.462,0.538,2,0.0,0.0
2315470,1.4000000000000001,2.749999999999997,1,0.498,0.502,2,0.0,0.02
2320786,2.1999999999999975,1.6100000000000008,1,0.534,0.466,1,0.01,0.0
2338124,2.370000000000001,1.5300000000000002,1,0.524,0.476,1,0.02,0.0
2326402,1.6100000000000008,2.1999999999999975,1,0.524,0.476,1,0.0,0.0
2342269,1.3599999999999994,3.0000000000000027,1,0.67,0.33,1,0.0,0.0
2327715,2.370000000000001,1.5300000000000002,1,0.416,0.584,2,0.0,0.0
2334922,1.08,6.999999999999992,2,0.406,0.594,2,0.0,0.05
2339029,1.7200000000000009,2.0,2,0.37,0.63,2,0.0,0.03
2330434,1.440000000000001,2.62,2,0.592,0.408,1,0.0,0.0
2346064,2.0,1.7200000000000009,1,0.456,0.544,2,0.0,0.0
2330244,5.0,1.1400000000000003,2,0.332,0.668,2,0.02,0.0
2318549,3.499999999999996,1.28,2,0.258,0.742,2,0.0,0.0
2316664,4.0,1.22,1,0.248,0.752,2,0.0,0.0
2337678,2.1000000000000005,1.6599999999999995,1,0.472,0.528,2,0.0,0.0
2313894,1.4999999999999993,2.5,1,0.534,0.466,1,0.0,0.01
2343680,1.4000000000000001,2.749999999999997,1,0.824,0.176,1,0.04,0.0
2318423,1.2000000000000004,4.330000000000002,1,0.474,0.526,2,0.0,0.04
2332046,1.4999999999999993,2.5,1,0.428,0.572,2,0.0,0.03
2328007,2.1000000000000005,1.6599999999999995,2,0.508,0.492,1,0.01,0.0
2331976,3.0000000000000027,1.3300000000000005,2,0.43,0.57,2,0.01,0.0
2324764,1.4999999999999993,2.5,2,0.546,0.454,1,0.0,0.01
2318614,3.249999999999997,1.3300000000000005,2,0.236,0.764,2,0.0,0.0
2328417,2.370000000000001,1.5300000000000002,2,0.528,0.472,1,0.02,0.0
2314416,1.440000000000001,2.62,1,0.6,0.4,1,0.0,0.0
2319438,1.6599999999999995,2.1000000000000005,1,0.502,0.498,1,0.0,0.0
2327794,1.6599999999999995,2.1000000000000005,1,0.622,0.378,1,0.0,0.0
2315900,2.5,1.4999999999999993,2,0.348,0.652,2,0.0,0.0
2314044,1.5300000000000002,2.370000000000001,1,0.544,0.456,1,0.0,0.01
2316702,1.7200000000000009,2.0,2,0.506,0.494,1,0.0,0.0
2335633,1.8300000000000003,1.8300000000000003,2,0.398,0.602,2,0.0,0.01
2328794,2.370000000000001,1.5300000000000002,1,0.396,0.604,2,0.0,0.0
2325737,1.08,6.999999999999992,2,0.756,0.244,1,0.0,0.01
2320993,4.330000000000002,1.2000000000000004,2,0.312,0.688,2,0.01,0.0
2332303,1.5300000000000002,2.370000000000001,2,0.732,0.268,1,0.02,0.0
2335243,1.5300000000000002,2.370000000000001,2,0.708,0.292,1,0.02,0.0
2329495,1.22,4.0,1,0.712,0.288,1,0.0,0.01
2327798,1.5300000000000002,2.370000000000001,1,0.726,0.274,1,0.02,0.0
2323145,4.0,1.22,2,0.248,0.752,2,0.0,0.0
2320782,1.3000000000000005,3.3999999999999946,2,0.776,0.224,1,0.0,0.0
2327256,3.0000000000000027,1.3599999999999994,2,0.388,0.612,2,0.01,0.0
2316795,1.3300000000000005,3.249999999999997,1,0.66,0.34,1,0.0,0.0
2336319,2.5,1.4999999999999993,1,0.436,0.564,2,0.01,0.0
2341714,1.5699999999999992,2.250000000000002,1,0.452,0.548,2,0.0,0.02
2328116,2.62,1.440000000000001,2,0.26,0.74,2,0.0,0.01
2341059,1.440000000000001,2.62,1,0.612,0.388,1,0.0,0.0
2323710,2.370000000000001,1.5300000000000002,1,0.34,0.66,2,0.0,0.0
2335548,1.1199999999999999,5.499999999999994,1,0.798,0.202,1,0.0,0.0
2340074,1.3300000000000005,3.249999999999997,1,0.914,0.086,1,0.07,0.0
2331260,1.3300000000000005,3.249999999999997,1,0.754,0.246,1,0.0,0.0
2321398,1.440000000000001,2.62,1,0.464,0.536,2,0.0,0.02
2342086,1.8300000000000003,1.8300000000000003,2,0.47,0.53,2,0.0,0.0
2315348,2.0,1.7200000000000009,1,0.368,0.632,2,0.0,0.01
2319909,2.1999999999999975,1.6100000000000008,2,0.564,0.436,1,0.02,0.0
2332048,2.0,1.7200000000000009,1,0.52,0.48,1,0.0,0.0
2347940,2.250000000000002,1.5699999999999992,2,0.316,0.684,2,0.0,0.01
2320725,1.25,3.7499999999999956,1,0.612,0.388,1,0.0,0.02
2344719,2.1000000000000005,1.6599999999999995,2,0.46,0.54,2,0.0,0.0
2317271,2.0,1.7200000000000009,2,0.326,0.674,2,0.0,0.02
2331587,2.250000000000002,1.5699999999999992,1,0.414,0.586,2,0.0,0.0
2315434,2.749999999999997,1.4000000000000001,1,0.28,0.72,2,0.0,0.0
2346510,2.62,1.440000000000001,1,0.376,0.624,2,0.0,0.0
2319529,2.5,1.4999999999999993,2,0.57,0.43,1,0.03,0.0
2338055,5.499999999999994,1.1199999999999999,2,0.12,0.88,2,0.0,0.0
2323194,1.7200000000000009,2.0,2,0.474,0.526,2,0.0,0.01
2345615,2.749999999999997,1.4000000000000001,2,0.288,0.712,2,0.0,0.0
2336685,3.7499999999999956,1.25,2,0.348,0.652,2,0.01,0.0
2337883,5.0,1.1400000000000003,2,0.284,0.716,2,0.01,0.0
2346930,1.3599999999999994,3.0000000000000027,2,0.546,0.454,1,0.0,0.02
2320587,1.1400000000000003,5.0,2,0.834,0.166,1,0.0,0.0
2326202,1.3000000000000005,3.3999999999999946,2,0.566,0.434,1,0.0,0.02
2327118,1.6599999999999995,2.1000000000000005,2,0.474,0.526,2,0.0,0.01
2323839,1.1600000000000006,4.500000000000004,2,0.712,0.288,1,0.0,0.01
2337452,2.749999999999997,1.4000000000000001,1,0.61,0.39,1,0.04,0.0
2320984,1.440000000000001,2.62,1,0.496,0.504,2,0.0,0.02
2318937,2.5,1.4999999999999993,1,0.562,0.438,1,0.03,0.0
2319685,2.5,1.4999999999999993,2,0.396,0.604,2,0.0,0.0
2334540,1.1199999999999999,5.499999999999994,1,0.884,0.116,1,0.0,0.0
2329718,1.22,4.0,1,0.456,0.544,2,0.0,0.04
2331804,2.1000000000000005,1.6599999999999995,1,0.4,0.6,2,0.0,0.0
2334721,2.1999999999999975,1.6100000000000008,1,0.448,0.552,2,0.0,0.0
2320065,1.8300000000000003,1.8300000000000003,2,0.432,0.568,2,0.0,0.0
2337133,2.1999999999999975,1.6100000000000008,1,0.3346666666666666,0.6653333333333333,2,0.0,0.01
2322800,1.440000000000001,2.62,1,0.446,0.554,2,0.0,0.03
2338263,1.28,3.499999999999996,1,0.806,0.194,1,0.01,0.0
2314048,1.7200000000000009,2.0,2,0.536,0.464,1,0.0,0.0
2328206,4.500000000000004,1.1600000000000006,2,0.352,0.648,2,0.02,0.0
2323799,2.370000000000001,1.5300000000000002,2,0.308,0.692,2,0.0,0.01
2323158,1.6599999999999995,2.1000000000000005,2,0.51,0.49,1,0.0,0.0
2327315,2.62,1.440000000000001,1,0.406,0.594,2,0.0,0.0
2314400,1.2000000000000004,4.330000000000002,2,0.744,0.256,1,0.0,0.0
2346384,1.1400000000000003,5.0,1,0.916,0.084,1,0.03,0.0
2337245,2.0,1.7200000000000009,1,0.422,0.578,2,0.0,0.0
2317649,1.6100000000000008,2.1999999999999975,1,0.702,0.298,1,0.02,0.0
2332825,2.749999999999997,1.4000000000000001,2,0.266,0.734,2,0.0,0.01
2327460,2.749999999999997,1.4000000000000001,2,0.276,0.724,2,0.0,0.0
2327502,1.4000000000000001,2.749999999999997,1,0.754,0.246,1,0.01,0.0
2319984,1.9000000000000008,1.7999999999999985,2,0.48,0.52,2,0.0,0.0
2322540,3.0000000000000027,1.3599999999999994,2,0.362,0.638,2,0.0,0.0
2323200,1.4999999999999993,2.5,1,0.654,0.346,1,0.0,0.0
2332070,1.3599999999999994,3.0000000000000027,1,0.92,0.08,1,0.07,0.0
2325754,1.3300000000000005,3.249999999999997,1,0.736,0.264,1,0.0,0.0
2343177,2.370000000000001,1.5300000000000002,1,0.446,0.554,2,0.0,0.0
2337179,1.8300000000000003,1.8300000000000003,2,0.5,0.5,1,0.0,0.0
2316807,1.5300000000000002,2.370000000000001,1,0.538,0.462,1,0.0,0.01
2324807,1.6100000000000008,2.1999999999999975,1,0.614,0.386,1,0.0,0.0
2344376,1.4999999999999993,2.5,1,0.542,0.458,1,0.0,0.01
2319508,3.249999999999997,1.3300000000000005,2,0.21,0.79,2,0.0,0.02
2342405,1.440000000000001,2.62,1,0.702,0.298,1,0.0,0.0
2339366,2.250000000000002,1.5699999999999992,1,0.376,0.624,2,0.0,0.0
2332758,5.499999999999994,1.1199999999999999,2,0.404,0.596,2,0.03,0.0
2318988,1.3599999999999994,3.0000000000000027,2,0.582,0.418,1,0.0,0.01
2344194,1.5699999999999992,2.250000000000002,1,0.566,0.434,1,0.0,0.0
2314387,1.6100000000000008,2.1999999999999975,2,0.636,0.364,1,0.0,0.0
2314763,1.25,3.7499999999999956,1,0.654,0.346,1,0.0,0.01
2320000,3.249999999999997,1.3300000000000005,1,0.676,0.324,1,0.05,0.0
2336177,1.8300000000000003,1.8300000000000003,1,0.508,0.492,1,0.0,0.0
2319698,2.0,1.7200000000000009,2,0.594,0.406,1,0.02,0.0
2341039,1.6599999999999995,2.1000000000000005,1,0.678,0.322,1,0.02,0.0
2322724,4.500000000000004,1.1600000000000006,1,0.222,0.778,2,0.0,0.0
2315616,2.0,1.7200000000000009,2,0.478,0.522,2,0.0,0.0
2323123,3.0000000000000027,1.3599999999999994,2,0.24,0.76,2,0.0,0.01
2332365,1.1199999999999999,5.499999999999994,1,0.6,0.4,1,0.0,0.03
2328777,1.08,6.999999999999992,1,0.534,0.466,1,0.0,0.04
2332441,2.62,1.440000000000001,2,0.264,0.736,2,0.0,0.01
2327109,1.7200000000000009,2.0,2,0.67,0.33,1,0.02,0.0
